Wall time,Step,Value
1756093216.6905463,52380,0.14133872091770172
1756093260.9644935,52530,0.15841177105903625
1756093263.8827507,52540,0.19116708636283875
1756093337.79356,52580,0.17071959376335144
1756093349.7062185,52620,0.15520448982715607
1756093358.5067847,52650,0.18091900646686554
1756093420.563106,52860,0.14237366616725922
1756093447.2016017,52950,0.15641899406909943
1756093453.1007261,52970,0.245680034160614
1756093515.181335,53180,0.15063506364822388
1756093518.179888,53190,0.13731631636619568
1756093526.9498909,53220,0.11104311048984528
1756093532.8235102,53240,0.10927510261535645
1756093544.6275191,53280,0.12557858228683472
1756093547.54398,53290,0.17904070019721985
1756093562.247945,53340,0.12855564057826996
1756093568.1929402,53360,0.19148167967796326
1756093574.245632,53380,0.18005059659481049
1756093645.2264955,53620,0.10916197299957275
1756093662.9331872,53680,0.1587100327014923
1756093668.8063653,53700,0.15520083904266357
1756093798.909672,53930,0.12751398980617523
1756093825.7065964,54020,0.12196753919124603
1756093828.6820931,54030,0.1646837443113327
1756093870.237407,54170,0.15935161709785461
1756093891.0657794,54240,0.12514939904212952
1756093903.0492687,54280,0.15459585189819336
1756093953.5996842,54450,0.18456634879112244
1756093959.5016365,54470,0.14289385080337524
1756093974.349652,54520,0.15743084251880646
1756093980.212095,54540,0.13561612367630005
1756093989.0601232,54570,0.14003166556358337
1756093995.1022198,54590,0.1219385489821434
1756094166.658433,54960,0.11087086796760559
1756094190.299221,55040,0.1721019744873047
1756094204.8543475,55090,0.13197354972362518
1756094207.9752045,55100,0.14925190806388855
1756094228.5826957,55170,0.14569932222366333
1756094240.5725572,55210,0.11658766120672226
1756094246.504589,55230,0.1274169683456421
1756094311.6013396,55450,0.1749649941921234
1756094332.4469368,55520,0.1285993903875351
1756094347.1999037,55570,0.14453501999378204
1756094377.0541282,55670,0.09631846845149994
1756094412.8344066,55790,0.12952013313770294
1756094550.5747962,56040,0.10292970389127731
1756094666.1501186,56430,0.18135866522789001
1756094695.8682294,56530,0.19018936157226562
1756094737.4841592,56670,0.15098068118095398
1756094752.250706,56720,0.09739938378334045
1756094796.7721744,56870,0.2050183117389679
1756094853.3161519,57060,0.24121062457561493
1756094873.9785514,57130,0.18600168824195862
1756094945.177753,57160,0.09944912791252136
1756094965.269066,57230,0.09837649762630463
1756094985.6348767,57300,0.1086001992225647
1756094994.220013,57330,0.159412682056427
1756095014.5595796,57400,0.11440817266702652
1756095043.532609,57500,0.1465167999267578
1756095049.3569994,57520,0.12246847152709961
1756095058.199148,57550,0.15375198423862457
1756095061.0866923,57560,0.11779609322547913
1756095063.9705908,57570,0.11832086741924286
1756095066.852633,57580,0.10189719498157501
1756095087.2593994,57650,0.144049733877182
1756095107.5380032,57720,0.10421091318130493
1756095133.6542826,57810,0.1099676638841629
1756095157.0413465,57890,0.16684505343437195
1756095215.1732564,58090,0.1322406381368637
1756095343.8164961,58320,0.10257695615291595
1756095392.8860285,58490,0.21012811362743378
1756095442.249951,58660,0.16045671701431274
1756095479.9609687,58790,0.11052297055721283
1756095482.8048575,58800,0.0892617478966713
1756095488.560984,58820,0.20220009982585907
1756095602.0146856,59210,0.12459145486354828
1756095742.5891798,59480,0.14148439466953278
1756095756.937961,59530,0.15716858208179474
1756095765.608258,59560,0.1357462853193283
1756095788.694471,59640,0.12040556967258453
1756095806.1600978,59700,0.10264533758163452
1756095838.14994,59810,0.09813576936721802
1756095864.356047,59900,0.10983019322156906
1756095884.5721414,59970,0.11894188076257706
1756095902.1526022,60030,0.1194162666797638
1756095913.6898017,60070,0.11097882688045502
1756095919.6168516,60090,0.08278482407331467
1756095922.4773018,60100,0.09282802045345306
1756096009.7607553,60400,0.15131132304668427
1756096021.312439,60440,0.10127654671669006
1756096024.2268062,60450,0.09819117188453674
1756096047.536021,60530,0.10902096331119537
1756096176.2117372,60760,0.07116542011499405
1756096181.9907522,60780,0.10109813511371613
1756096184.8645463,60790,0.12472176551818848
1756096216.6809745,60900,0.11377713829278946
1756096225.3088534,60930,0.09459279477596283
1756096266.1027837,61070,0.08564978837966919
1756096277.6829996,61110,0.12951624393463135
1756096283.4555583,61130,0.10224495083093643
1756096341.5642393,61330,0.07436522841453552
1756096356.2164423,61380,0.1041354164481163
1756096361.9463627,61400,0.12103469669818878
1756096367.7012076,61420,0.08733765035867691
1756096443.2414272,61680,0.14817075431346893
1756096589.5793817,61970,0.13082478940486908
1756096612.8322418,62050,0.11313578486442566
1756096630.3909786,62110,0.12039116770029068
1756096659.5998847,62210,0.07272292673587799
1756096671.0722253,62250,0.10900762677192688
1756096682.6742444,62290,0.07789234817028046
1756096694.4046786,62330,0.10324467718601227
1756096703.0448558,62360,0.1081470251083374
1756096723.5206137,62430,0.07536111027002335
1756096746.8624637,62510,0.10515201836824417
1756096828.2482202,62790,0.09289924800395966
1756096834.03607,62810,0.10250172019004822
1756096916.1365225,62880,0.11258818954229355
1756096939.28637,62960,0.07974010705947876
1756096942.1413078,62970,0.11405076086521149
1756096950.7702968,63000,0.09678751975297928
1756096991.616265,63140,0.11444054543972015
1756097032.1299353,63280,0.09861669689416885
1756097043.7284331,63320,0.0640677660703659
1756097046.65949,63330,0.15109364688396454
1756097049.7329073,63340,0.10816803574562073
1756097087.5299811,63470,0.060210295021533966
1756097104.8721573,63530,0.09655419737100601
1756097119.5497026,63580,0.18696272373199463
1756097122.4621797,63590,0.07143477350473404
1756097128.2268195,63610,0.0841464102268219
1756097137.1080537,63640,0.09607410430908203
1756097142.9401612,63660,0.13192889094352722
1756097151.6562846,63690,0.1013275533914566
1756097183.6965399,63800,0.09863249957561493
1756097321.0502305,64060,0.11949296295642853
1756097373.1005096,64240,0.0983043909072876
1756097416.473845,64390,0.10963079333305359
1756097425.29945,64420,0.12892381846904755
1756097428.2793362,64430,0.09501749277114868
1756097445.6310008,64490,0.08716873824596405
1756097474.6531415,64590,0.11895690858364105
1756097515.4098597,64730,0.11530138552188873
1756097556.1480694,64870,0.08887220919132233
1756097568.094854,64910,0.09323516488075256
1756097576.7744253,64940,0.07658493518829346
1756097579.659176,64950,0.09336869418621063
1756097719.9036045,65220,0.09422370791435242
1756097737.3599963,65280,0.12572543323040009
1756097746.0198197,65310,0.05377528816461563
1756097772.1350548,65400,0.11975883692502975
1756097789.5870976,65460,0.09978385269641876
1756097803.9799838,65510,0.13768887519836426
1756097806.8698475,65520,0.06716284155845642
1756097809.7552443,65530,0.09167177975177765
1756097841.873357,65640,0.0929374247789383
1756097850.666933,65670,0.11762215197086334
1756097856.4302585,65690,0.091189444065094
1756097902.7156463,65850,0.08501667529344559
1756097908.6556513,65870,0.11359114199876785
1756097917.3072534,65900,0.09230789542198181
1756097931.8894782,65950,0.06178295612335205
1756097943.4541633,65990,0.17462283372879028
1756097989.9416163,66150,0.08504052460193634
1756097992.8066504,66160,0.07927644997835159
1756098030.5614395,66290,0.08623507618904114
1756098150.4264793,66490,0.12980274856090546
1756098184.958344,66610,0.08658771216869354
1756098210.9332647,66700,0.13347825407981873
1756098219.8145437,66730,0.09403492510318756
1756098289.1260557,66970,0.08081071078777313
1756098320.862019,67080,0.10223077237606049
1756098341.2232983,67150,0.0712888315320015
1756098355.8100028,67200,0.07277301698923111
1756098361.5765934,67220,0.16966091096401215
1756098367.4091456,67240,0.08871201425790787
1756098384.845442,67300,0.09702596813440323
1756098396.306299,67340,0.08766674250364304
1756098503.7045681,67500,0.08440636843442917
1756098535.4849155,67610,0.13268466293811798
1756098541.5309896,67630,0.09492774307727814
1756098579.151696,67760,0.11506062000989914
1756098587.7445602,67790,0.10653755068778992
1756098605.2385561,67850,0.08715261518955231
1756098654.559661,68020,0.07328351587057114
1756098666.0679233,68060,0.10155684500932693
1756098709.8256235,68210,0.07945063710212708
1756098738.8127801,68310,0.08773955702781677
1756098747.4222686,68340,0.07932573556900024
1756098756.109534,68370,0.09913361817598343
1756098770.6504583,68420,0.09341302514076233
1756098776.4292142,68440,0.06596248596906662
1756098793.8596196,68500,0.06503316760063171
1756098882.10677,68590,0.0704653263092041
1756098902.3413916,68660,0.08554071933031082
1756098913.8217664,68700,0.10179147124290466
1756098928.326607,68750,0.0738094374537468
1756098977.2222013,68920,0.0830550491809845
1756099040.9871294,69140,0.1522524356842041
1756099046.9008226,69160,0.09558319300413132
1756099055.6255226,69190,0.12074931710958481
1756099087.5863113,69300,0.09440174698829651
1756099107.8962846,69370,0.07871352136135101
1756099171.837503,69590,0.08477868139743805
1756099277.3146017,69740,0.07166717946529388
1756099280.1701963,69750,0.07656481117010117
1756099297.5779228,69810,0.09570445120334625
1756099326.4510345,69910,0.08101581037044525
1756099340.929722,69960,0.07035844027996063
1756099346.8422318,69980,0.07850953936576843
1756099355.66787,70010,0.06796145439147949
1756099387.6151965,70120,0.06072269752621651
1756099405.0378444,70180,0.10099030286073685
1756099434.078077,70280,0.11900760978460312
1756099436.930608,70290,0.07653236389160156
1756099442.7201838,70310,0.08147717267274857
1756099480.8767128,70440,0.06893259286880493
1756099501.233276,70510,0.10206262767314911
1756099507.021353,70530,0.12018396705389023
1756099509.929792,70540,0.09389456361532211
1756099585.692405,70800,0.1057351753115654
1756099668.8810782,70870,0.052993934601545334
1756099735.2581937,71100,0.08022844791412354
1756099755.5925736,71170,0.0769486054778099
1756099764.2308178,71200,0.05783934146165848
1756099781.6772544,71260,0.062117382884025574
1756099892.0172732,71640,0.10854586213827133
1756099929.748241,71770,0.12021657079458237
1756099932.613975,71780,0.11617758125066757
1756099938.410832,71800,0.06594852358102798
1756099955.9810507,71860,0.10539478808641434
1756099964.6421664,71890,0.071827232837677
1756100079.7407422,72070,0.06907262653112411
1756100102.974279,72150,0.10238537192344666
1756100131.9548151,72250,0.0873454213142395
1756100201.680928,72490,0.08924062550067902
1756100213.2953522,72530,0.09162615984678268
1756100236.5395124,72610,0.09791382402181625
1756100248.1015015,72650,0.08123046159744263
1756100274.240708,72740,0.08536034822463989
1756100329.723245,72930,0.0961466059088707
1756100355.8641717,73020,0.22962164878845215
1756100373.3448448,73080,0.0980898067355156
1756100496.2384248,73290,0.0791240856051445
1756100510.713402,73340,0.07942268252372742
1756100522.255463,73380,0.09268063306808472
1756100528.0213943,73400,0.08451758325099945
1756100565.812049,73530,0.07252366095781326
1756100571.5713224,73550,0.11377842724323273
1756100580.151543,73580,0.09366041421890259
1756100594.7275329,73630,0.06324321776628494
1756100606.3591654,73670,0.1122388243675232
1756100635.274314,73770,0.042698606848716736
1756100658.5338247,73850,0.08724476397037506
1756100681.5930402,73930,0.11393213272094727
1756100751.2078083,74170,0.08820770680904388
1756100771.585597,74240,0.11462170630693436
1756100865.946736,74350,0.10832557082176208
1756100868.8447762,74360,0.10060346871614456
1756100877.6333025,74390,0.0669013038277626
1756100886.3195612,74420,0.0793248862028122
1756100938.4240446,74600,0.06578754633665085
1756100949.9506657,74640,0.09185077250003815
1756100961.703308,74680,0.05985177680850029
1756100967.43364,74700,0.10136052966117859
1756101002.0378954,74820,0.10566496849060059
1756101054.365179,75000,0.0993359386920929
1756101071.804027,75060,0.08098558336496353
1756101092.046338,75130,0.04998432472348213
1756101106.8077505,75180,0.07806960493326187
1756101130.1670678,75260,0.06614179909229279
1756101147.389902,75320,0.0729212611913681
1756101179.5193937,75430,0.07129250466823578
1756101265.6166823,75510,0.07599440962076187
1756101271.3870811,75530,0.08389677107334137
1756101280.1413255,75560,0.07036575675010681
1756101288.7988114,75590,0.11986813694238663
1756101306.1666987,75650,0.05112069845199585
1756101340.8973372,75770,0.05519171804189682
1756101366.877099,75860,0.05626465752720833
1756101387.4273245,75930,0.08284930139780045
1756101407.6354036,76000,0.060689523816108704
1756101413.421537,76020,0.18292678892612457
1756101419.3477044,76040,0.10685507953166962
1756101428.0524645,76070,0.08939508348703384
1756101433.816009,76090,0.0916389524936676
1756101517.9976943,76380,0.08729816973209381
1756101520.8960633,76390,0.06656068563461304
1756101535.457815,76440,0.07634814083576202
1756101538.362938,76450,0.06855479627847672
1756101576.0132408,76580,0.06890296190977097
1756101644.0576024,76600,0.05931506305932999
1756101646.9870193,76610,0.07467380166053772
1756101716.5857732,76850,0.06059097498655319
1756101821.2256997,77210,0.07758408039808273
1756101838.63683,77270,0.0842718705534935
1756101841.5032458,77280,0.06694728136062622
1756101847.2816718,77300,0.1252611130475998
1756101923.229451,77560,0.08470867574214935
1756101926.3148532,77570,0.08711634576320648
1756101932.1506965,77590,0.04955226927995682
1756101935.0540426,77600,0.06274165213108063
1756101937.9513214,77610,0.06839153915643692
1756101946.59399,77640,0.07056033611297607
1756102049.425709,77780,0.045674871653318405
1756102069.827963,77850,0.09218528121709824
1756102095.9685698,77940,0.0688660591840744
1756102098.8701978,77950,0.12393280863761902
1756102139.9367495,78090,0.08018161356449127
1756102174.6460977,78210,0.06661199033260345
1756102224.0302951,78380,0.05429895967245102
1756102235.5144231,78420,0.06076575815677643
1756102259.0844886,78500,0.0860288068652153
1756102273.539942,78550,0.0740634948015213
1756102276.6082828,78560,0.08467820286750793
1756102293.9348602,78620,0.062321096658706665
1756102311.4027648,78680,0.1067793071269989
1756102352.1100671,78820,0.07599037140607834
1756102452.2259922,78950,0.06110963225364685
1756102469.6889389,79010,0.07721121609210968
1756102507.4477947,79140,0.06522788852453232
1756102513.27531,79160,0.04698639735579491
1756102516.1015804,79170,0.04873579740524292
1756102533.6528816,79230,0.0720301941037178
1756102542.2721493,79260,0.09075883775949478
1756102548.0084906,79280,0.06260822713375092
1756102550.8523014,79290,0.06383485347032547
1756102571.1818576,79360,0.06498154997825623
1756102626.3363645,79550,0.10532651841640472
1756102638.0541406,79590,0.06518180668354034
1756102667.1668923,79690,0.06622431427240372
1756102707.6625187,79830,0.09005319327116013
1756102716.5111382,79860,0.05792125687003136
1756102736.7568324,79930,0.07984749972820282
1756102757.1488972,80000,0.05366780608892441
